R12_WEU,solar_res5,2080,2100,M1,year,168.687
R12_WEU,solar_res5,2090,2100,M1,year,96.3555
R12_WEU,solar_res6,2090,2100,M1,year,355.236
R12_WEU,solar_res6,2100,2100,M1,year,806.738
R12_CHN,solar_res3,2090,2100,M1,year,0.46
R12_CHN,solar_res4,2090,2100,M1,year,66.6544
R12_CHN,solar_res4,2100,2100,M1,year,232.806
R12_CHN,solar_res5,2080,2100,M1,year,1120.04
R12_CHN,solar_res5,2090,2100,M1,year,2077.51
R12_CHN,solar_res5,2100,2100,M1,year,2470.67
R12_CHN,solar_res6,2100,2100,M1,year,3676.46
R12_AFR,solar_res2,2060,2090,M1,year,7.90896
R12_AFR,solar_res2,2070,2090,M1,year,12.263
R12_AFR,solar_res2,2080,2090,M1,year,5.60142
R12_AFR,solar_res2,2090,2090,M1,year,7.90896
R12_AFR,solar_res3,2060,2090,M1,year,82.5052
R12_AFR,solar_res3,2070,2090,M1,year,387.902
R12_AFR,solar_res3,2080,2090,M1,year,655.955
R12_AFR,solar_res3,2090,2090,M1,year,347.738
R12_AFR,solar_res4,2090,2090,M1,year,716.071
R12_RCPA,solar_res3,2090,2090,M1,year,0.04
R12_RCPA,solar_res4,2060,2090,M1,year,5.56939
R12_RCPA,solar_res4,2070,2090,M1,year,13.0598
R12_RCPA,solar_res4,2090,2090,M1,year,7.41081
R12_RCPA,solar_res5,2070,2090,M1,year,13.3135
R12_RCPA,solar_res5,2080,2090,M1,year,79.4897
R12_RCPA,solar_res5,2090,2090,M1,year,181.072
R12_EEU,solar_res6,2060,2090,M1,year,0.05
R12_EEU,solar_res6,2090,2090,M1,year,0.05
R12_EEU,solar_res7,2060,2090,M1,year,1.364
R12_EEU,solar_res7,2080,2090,M1,year,0.036
R12_EEU,solar_res7,2090,2090,M1,year,1.4
R12_EEU,solar_res8,2060,2090,M1,year,0.928846
R12_EEU,solar_res8,2070,2090,M1,year,20.458
R12_EEU,solar_res8,2080,2090,M1,year,9.68428
